Timestamp,RSDN(1),RSUP(1),RLDN(1),RLUP(1),RNET(1),PAR(1),PAR(2),PAR(3),WS(1),WS(2),WD(1),WD(2),T_AIR(1),T_AIR(2),T_AIR(3),RH(1),Press(1),PPT(1),G(1),G(2),T_SOIL(1),T_SOIL(2),T_SOIL(3),T_SOIL(4),T_SOIL(5),T_SOIL(6),SWC(1),SWC(2),SWC(3),SWC(4),water_depth(1),NEE_MPTm,RE_MPTm,GPP_MPTm,LE,H,ustar,Fch4
2019/1/1 0:00,0,0,190.79,249.96,-59.18,0,0,,0.12,0.44,222.54,231.7,-12.64,-15.71,-16.45,69.9,1010.12,0,-10.52,-19.34,-14.62,-8.51,-3.84,-11.97,-7.24,-3.99,0.05,0.08,0.07,0.07,0.74,0.04,0.04,0,-0.39,-10.61,0.08,-0.31
2019/1/1 0:30,0,0,190.78,249.43,-58.65,0,0,,0.44,0.45,270.68,267.8,-12.64,-15.91,-16.54,71.7,1009.88,0,-10.84,-20.02,-16.04,-8.7,-3.93,-13.32,-7.45,-4.08,0.05,0.08,0.07,0.07,0.72,0.04,0.04,0,-0.39,-10.61,0.06,-0.31
2019/1/1 1:00,0,0,190.16,250.56,-60.4,0,0,,1.58,1.38,359.37,6.72,-12.98,-15.6,-16.12,69.17,1009.69,0,-11.16,-20.68,-16.53,-8.79,-4.04,-14.58,-7.59,-4.16,0.05,0.08,0.07,0.06,0.72,0.04,0.04,0,-0.27,-9.61,0.11,-0.32
2019/1/1 1:30,0,0,189.78,249.16,-59.39,0,0,,1.57,1.52,330.66,325.3,-13.54,-15.94,-16.52,73.1,1009.63,0,-11.46,-21.27,-16.63,-8.93,-4.15,-14.49,-7.72,-4.24,0.05,0.08,0.07,0.06,0.71,0.04,0.04,0,-0.27,-9.62,0.15,-0.34
2019/1/1 2:00,0,0,189.02,248.15,-59.13,0,0,,0.45,0.55,82.48,93.1,-13.74,-16.11,-16.8,74.01,1009.69,0,-11.74,-21.79,-17.95,-9.08,-4.25,-15.1,-7.89,-4.33,0.05,0.08,0.07,0.06,0.71,0.04,0.04,0,-0.26,-9.33,0.07,-0.34
2019/1/1 2:30,0,0,187.56,246.36,-58.8,0,0,,1.28,1.12,346.27,351.4,-13.91,-16.53,-17.18,73.87,1009.59,0,-11.98,-22.26,-18.02,-9.16,-4.35,-14.78,-8.03,-4.41,0.05,0.08,0.07,0.06,0.7,0.04,0.04,0,-0.26,-9.1,0.08,-0.34
2019/1/1 3:00,0,0,188.36,246.49,-58.13,0,0,,1.26,1.15,0.59,7.91,-14.62,-16.46,-17.15,74.52,1009.74,0,-12.2,-22.72,-18.03,-9.31,-4.45,-15.75,-8.18,-4.48,0.05,0.08,0.06,0.06,0.7,0.04,0.04,0,-0.21,-7.05,0.12,-0.36
2019/1/1 3:30,0,0,198.43,247.81,-49.38,0,0,,0.57,0.48,12.17,22.81,-14.72,-16,-16.68,76.31,1009.66,0,-12.41,-23.17,-19.52,-9.38,-4.56,-16.49,-8.29,-4.55,0.05,0.08,0.06,0.06,0.7,0.04,0.04,0,-0.21,-7.05,0.08,-0.36
2019/1/1 4:00,0,0,189.09,247.18,-58.09,0,0,,1.62,1.42,349.94,352.6,-15.08,-16.22,-16.88,75.67,1009.41,0,-12.62,-23.54,-19.46,-9.34,-4.64,-17.01,-8.34,-4.63,0.05,0.08,0.06,0.06,0.7,0.04,0.04,0,-0.24,-19.68,0.13,-0.36
2019/1/1 4:30,0,0,190.91,247.03,-56.12,0,0,,1.98,1.81,332.05,329.6,-14.87,-16.31,-16.87,75.45,1009.09,0,-12.78,-23.81,-19.08,-9.48,-4.75,-16.95,-8.45,-4.71,0.05,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.21,-8.87,0.18,-0.36
2019/1/1 5:00,0,0,193.39,247.67,-54.28,0,0,,0.28,0.75,120.42,167.1,-15.08,-16.1,-16.8,78.58,1008.82,0,-12.93,-24.09,-19.95,-9.54,-4.82,-17.45,-8.55,-4.76,0.05,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.24,-6.87,0.31,-0.36
2019/1/1 5:30,0,0,195.26,248.16,-52.89,0,0,,0.57,0.61,30.15,42.98,-15.26,-15.89,-16.5,78.86,1008.74,0,-13.07,-24.34,-19.92,-9.51,-4.91,-17.72,-8.59,-4.83,0.05,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.21,-6.56,0.19,-0.36
2019/1/1 6:00,0,0,196.8,247.62,-50.82,0,0,,0.56,0.46,99.99,112.3,-15.17,-16.01,-16.66,80.5,1008.87,0,-13.16,-24.52,-19.86,-9.46,-4.99,-17.19,-8.62,-4.89,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.24,-6.69,0.08,-0.36
2019/1/1 6:30,0,0,191.1,245.82,-54.73,0,0,,0.62,0.43,336.37,334.1,-15.56,-16.47,-17.19,82.5,1008.94,0,-13.25,-24.64,-19.48,-9.49,-5.05,-16.7,-8.68,-4.93,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.18,-1.55,0.06,-0.34
2019/1/1 7:00,0,0,187.98,244.57,-56.59,0,0,,1.03,1.04,356.1,353.8,-15.64,-16.81,-17.44,82.8,1009.1,0,-13.31,-24.76,-19.28,-9.66,-5.12,-16.95,-8.79,-4.97,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.18,-3.62,0.12,-0.34
2019/1/1 7:30,0,0,191.58,245.24,-53.66,0.12,0,,0.52,0.65,310.52,319.4,-16.04,-16.66,-17.26,82.6,1008.74,0,-13.41,-24.96,-19.77,-9.79,-5.2,-17.26,-8.89,-5.03,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.18,-5.26,0.09,-0.34
2019/1/1 8:00,4.17,3.69,198.44,247.82,-48.89,10.15,5.97,,1.28,1.14,344.73,344.3,-15.71,-15.89,-16.39,82.8,1008.37,0,-13.54,-25.2,-20.07,-9.83,-5.25,-18.4,-8.97,-5.07,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.18,-6.69,0.13,-0.34
2019/1/1 8:30,36.89,9.89,198.77,254.17,-28.4,63.83,57.45,,0.92,1.02,1.17,3.68,-15.21,-14.46,-14.65,80.7,1008.4,0,-13.66,-25.41,-20,-9.53,-5.33,-19.39,-8.87,-5.12,0.04,0.08,0.06,0.06,0.69,-0.09,0.04,0.13,-0.21,-6.56,0.18,-0.36
2019/1/1 9:00,130.19,27.07,189.07,260.51,31.69,197.04,204.26,,1,1.04,331.58,325.5,-14.57,-12.82,-12.52,80.7,1008.57,0,-13.76,-25.36,-18.8,-8.98,-5.38,-20.61,-8.71,-5.16,0.04,0.08,0.06,0.06,0.7,0.09,0.04,-0.05,2.76,12.71,0.19,-0.36
2019/1/1 9:30,198.62,39.11,199.93,273.17,86.26,331.03,311.93,,0.73,0.81,352.92,353.2,-12.62,-9.67,-9.29,76.07,1008.67,0,-13.67,-25.04,-16.67,-7.68,-5.42,-19.26,-8.35,-5.18,0.05,0.08,0.06,0.06,0.72,0.01,0.04,0.03,7.36,22.14,0.06,-0.25
2019/1/1 10:00,276.18,54.07,203.68,284.8,140.99,487.92,433.97,,0.79,0.79,277.45,276.2,-11.5,-6.76,-6.47,73.39,1008.58,0,-13.39,-24.16,-13.18,-6.45,-5.44,-15.51,-7.75,-5.16,0.05,0.08,0.06,0.06,0.73,-0.05,0.05,0.09,13.03,61.48,0.07,-0.19
2019/1/1 10:30,378.08,72.62,209.2,300.31,214.35,664.05,594.32,,0.23,0.52,98.72,113.5,-8.99,-3.06,-2.92,67.2,1008.51,0,-12.79,-22.52,-9.99,-4.94,-5.41,-14.33,-7.04,-5.1,0.05,0.08,0.06,0.06,0.76,0.12,0.05,-0.07,17.32,112.18,0.1,-0.16
2019/1/1 11:00,404.8,76.86,207.94,307.97,227.91,713.45,636.36,,1.16,1.18,125.23,137,-8.03,-1.54,-1.39,59.74,1008.26,0,-11.84,-20.31,-6.11,-3.38,-5.32,-9.58,-6.25,-4.98,0.05,0.08,0.06,0.06,0.76,0,0.05,0.06,18.16,105.62,0.13,-0.15
2019/1/1 11:30,416.15,79.25,208.66,314.44,231.13,748.41,654.22,,0.85,0.83,144.29,159.7,-6.67,-0.06,0.24,53.97,1007.91,0,-10.59,-18.11,-3.17,-2.86,-5.19,-5.18,-5.6,-4.82,0.05,0.08,0.07,0.06,0.77,0,0.06,0.06,16.47,105.79,0.13,-0.37
2019/1/1 12:00,362.33,66.95,221.83,316.31,200.9,663.14,569.53,,1.42,1.35,122.96,132.4,-6.33,0.19,0.53,51.11,1007.33,0,-9.35,-16.41,-2.28,-2.91,-5.03,-3.34,-5.33,-4.64,0.05,0.08,0.07,0.06,0.77,0.01,0.06,0.05,12.99,79.13,0.12,0.58
2019/1/1 12:30,328.73,60.11,218.95,317.69,169.88,613.77,516.66,,0.83,1.05,85.48,85.6,-5.56,0.26,0.56,50.27,1006.68,0,-8.41,-15.06,-2.71,-3.33,-4.88,-3.27,-4.87,-4.47,0.05,0.08,0.07,0.06,0.79,0.04,0.06,0.01,10.88,61.47,0.16,0.84
2019/1/1 13:00,342.01,63.25,230.86,320.92,188.7,653.51,537.55,,0.86,0.95,354.66,4.53,-5,1.11,1.71,47.58,1006.15,0,-7.73,-13.7,-2.38,-3.3,-4.7,-3.55,-4.2,-4.3,0.05,0.08,0.07,0.06,0.81,0.03,0.06,0.03,11.66,62.23,0.11,-0.19
2019/1/1 13:30,438.04,82.38,225.31,333.58,247.39,796.63,688.65,,0.58,0.82,237.07,246.5,-3.93,3.52,4.37,42.82,1005.7,0,-7.2,-12.32,-1.5,-2.93,-4.53,-1.25,-3.44,-4.16,0.05,0.08,0.07,0.06,0.82,-0.02,0.06,0.08,9.7,92.78,0.24,-0.31
2019/1/1 14:00,461.49,88.99,216.65,329.94,259.21,838.81,725.56,,3.25,3.32,283.5,283.1,-3.67,2.69,3.14,42.66,1005.26,0,-6.71,-10.67,-1.03,-2.97,-4.35,0.19,-2.94,-4.01,0.05,0.08,0.07,0.06,0.82,0.1,0.06,-0.04,17.16,160.47,0.35,0.18
2019/1/1 14:30,425.28,84.2,224.38,330.12,235.34,757.18,668.58,,2.52,2.79,289.92,289.9,-3.27,2.81,3.28,42.27,1005.27,0,-6.26,-9.08,-0.77,-2.95,-4.15,0.26,-2.32,-3.86,0.05,0.08,0.07,0.06,0.84,0.08,0.06,-0.01,15.05,135.78,0.35,0.11
2019/1/1 15:00,345.74,69.51,219.64,324.38,171.48,614.19,543.43,,2.18,2.62,233.29,243.4,-3.05,1.3,1.7,44.61,1005.33,0,-5.89,-7.55,0,-2.13,-3.95,1.13,-1.9,-3.74,0.05,0.08,0.07,0.06,0.84,0.03,0.06,0.03,11.9,98.23,0.43,0.13
2019/1/1 15:30,267.83,55.79,220.84,317.08,115.8,464.35,420.83,,2.36,2.64,251.51,253.2,-3.04,-0.24,-0.1,45.86,1005.43,0,-5.53,-6.21,-0.02,-2.12,-3.73,0.47,-1.7,-3.61,0.05,0.08,0.07,0.06,0.85,0.02,0.06,0.05,9.71,64.23,0.16,0.16
2019/1/1 16:00,201.64,44.38,215.74,311.87,61.13,337.1,316.67,,1.66,1.79,211.49,220.3,-2.71,-1.61,-1.56,44.71,1005.45,0,-5.17,-5.23,-0.64,-2.28,-3.53,-1.1,-1.62,-3.49,0.05,0.08,0.07,0.06,0.85,0.03,0.06,0.03,4.49,22.15,0.18,0.35
2019/1/1 16:30,132.92,32.34,213.91,305.13,9.37,212.94,208.55,,1.37,1.61,250.5,241.9,-2.5,-3.31,-3.42,43.3,1005.45,0,-4.85,-4.64,-0.67,-2.52,-3.34,-1.45,-1.65,-3.38,0.05,0.08,0.07,0.07,0.85,0.02,0.06,0.05,2.24,9.1,0.12,0.27
2019/1/1 17:00,48.24,12.35,214.18,294.63,-44.56,91.23,75.31,,1.91,2.02,242.97,245.1,-2.94,-5.82,-6.08,42.39,1005.49,0,-4.57,-4.41,0.35,-2.89,-3.18,0.99,-1.83,-3.28,0.05,0.08,0.07,0.07,0.85,0.15,0.06,-0.08,0.48,-10.89,0.3,0.17
2019/1/1 17:30,6.51,4.35,211.1,280.21,-66.95,19.72,9.64,,1.57,1.63,250.8,254.7,-3.3,-9.14,-9.92,42.58,1005.67,0,-4.38,-4.52,0.37,-3.79,-3.05,3.23,-2.39,-3.2,0.05,0.08,0.07,0.07,0.85,0.06,0.06,0,0.55,-8.76,0.24,0.11
2019/1/1 18:00,0,0,209.16,280.58,-71.42,0.77,0,,2.74,2.77,288.97,291,-3.43,-9.21,-9.51,40.91,1005.8,0,-4.39,-5.11,-1.19,-4.67,-2.96,-0.2,-3.23,-3.14,0.05,0.08,0.07,0.07,0.85,0.06,0.06,0,0.56,-23.3,0.18,0.11
2019/1/1 18:30,0,0,207.35,274.99,-67.64,0.14,0,,3.02,2.89,298.5,300.3,-3.95,-10.46,-10.82,42.07,1006.07,0,-4.67,-6.17,-1.91,-5.24,-2.91,-0.68,-3.87,-3.14,0.05,0.08,0.07,0.07,0.83,0.06,0.06,0,0.61,-15.88,0.13,0.15
2019/1/1 19:00,0,0,206.89,279.72,-72.84,0.09,0,,3.91,3.78,301.35,304.7,-4.42,-9.38,-9.44,42.6,1006.46,0,-5.12,-7.48,-4.61,-5.56,-2.91,-4.37,-4.32,-3.15,0.05,0.08,0.07,0.07,0.82,0.06,0.06,0,0.72,-19.93,0.19,0.11
2019/1/1 19:30,0,0,204.71,281.34,-76.63,0.04,0,,4.64,4.52,300.59,302,-4.92,-9.01,-9.06,42.96,1006.8,0,-5.67,-8.79,-5.55,-5.56,-2.95,-5.3,-4.56,-3.21,0.05,0.08,0.07,0.07,0.82,0.06,0.06,0,0.58,-23.25,0.26,0.1
2019/1/1 20:00,0,0,204.05,278.72,-74.67,0,0,,4.17,4.09,291.01,292.6,-5.42,-9.57,-9.62,47.37,1007.2,0,-6.18,-9.9,-5.51,-5.65,-3,-5.25,-4.77,-3.25,0.05,0.08,0.07,0.07,0.81,0.06,0.06,0,0.57,-21.92,0.24,0.09
2019/1/1 20:30,0,0,203.5,276.82,-73.32,0.01,0,,3.85,3.75,291.67,293.1,-5.85,-10,-10.11,49.95,1007.59,0,-6.6,-10.84,-5.86,-5.83,-3.05,-5.49,-4.98,-3.3,0.05,0.08,0.07,0.07,0.81,0.09,0.06,-0.03,0.58,-27.27,0.19,-0.01
2019/1/1 21:00,0,0,202.86,272.32,-69.46,0,0,,3.21,3.08,301.96,302.6,-6.34,-11.07,-11.3,52.65,1007.7,0,-6.97,-11.66,-5.86,-6.05,-3.12,-4.91,-5.18,-3.34,0.05,0.08,0.07,0.07,0.81,0.08,0.06,-0.03,1.16,-20.64,0.22,0.15
2019/1/1 21:30,0,0,202.35,266.48,-64.14,0,0,,2,1.98,285.89,286.5,-6.56,-12.37,-12.87,53.99,1007.81,0,-7.28,-12.43,-6.12,-6.45,-3.18,-4.56,-5.44,-3.39,0.05,0.08,0.07,0.07,0.81,0.06,0.06,0,0.59,-14.21,0.12,0.27
2019/1/1 22:00,0,0,200.77,261.81,-61.04,0,0,,0.72,0.83,295.18,298.9,-6.93,-13.47,-14.11,56.16,1007.83,0,-7.6,-13.23,-6.92,-6.77,-3.26,-4.33,-5.7,-3.45,0.05,0.08,0.07,0.07,0.8,0.06,0.06,0,0.55,-24.17,0.18,0.35
2019/1/1 22:30,0,0,199.44,258.78,-59.34,0,0,,0.6,0.52,232.68,240.7,-7.83,-14.16,-14.92,60.14,1007.85,0,-7.93,-14.07,-7.92,-7.13,-3.34,-4.6,-5.99,-3.51,0.05,0.08,0.07,0.07,0.79,0.05,0.05,0,0.89,-10.96,0.06,0.15
2019/1/1 23:00,0,0,198.02,263.17,-65.15,0,0,,1.22,1.27,60.19,68.59,-8.2,-13.02,-13.43,61.93,1008.08,0,-8.3,-14.95,-10.11,-7.35,-3.41,-8.73,-6.23,-3.58,0.05,0.08,0.07,0.07,0.79,0.05,0.05,0,0.76,-10.74,0.11,0
2019/1/1 23:30,0,0,196.51,260.23,-63.73,0,0,,0.68,0.76,135.3,130.6,-9.19,-13.74,-14.2,64.37,1008.09,0,-8.66,-15.79,-10.56,-7.39,-3.51,-8.83,-6.35,-3.65,0.05,0.08,0.07,0.07,0.78,0.05,0.05,0,0.54,-10.07,0.08,-0.19
2019/1/2 0:00,0,0,193.96,257.08,-63.12,0,0,,1.41,1.36,91.05,94.8,-10.46,-14.25,-14.89,70.79,1007.92,0,-8.99,-16.5,-11.29,-7.58,-3.61,-9.29,-6.53,-3.73,0.05,0.08,0.07,0.07,0.78,0.05,0.05,0,0.44,-9.53,0.15,-0.19
2019/1/2 0:30,0,0,191.94,255.66,-63.72,0,0,,0.61,1.19,156.26,169.3,-10.48,-14.56,-15.09,71.29,1007.99,0,-9.29,-17.16,-11.98,-7.83,-3.69,-9.95,-6.77,-3.8,0.05,0.08,0.07,0.07,0.78,0.05,0.05,0,-3.27,-9.57,0.31,-0.19
2019/1/2 1:00,0,0,190.98,255.38,-64.4,0,0,,0.96,1.22,147.39,158.8,-10.96,-14.69,-15.16,73.84,1008.04,0,-9.58,-17.83,-12.93,-8.04,-3.79,-10.95,-6.95,-3.88,0.05,0.08,0.07,0.06,0.78,0.05,0.05,0,-1.73,-17.62,0.19,-0.31
2019/1/2 1:30,0,0,189.27,250.72,-61.45,0,0,,1.05,1.05,108.72,124.3,-11.91,-15.65,-16.31,76.76,1008.2,0,-9.89,-18.47,-13.35,-8.28,-3.88,-10.4,-7.15,-3.95,0.05,0.08,0.07,0.06,0.76,0.04,0.04,0,-0.15,-35.53,0.22,-0.25
2019/1/2 2:00,0,0,187.69,249.43,-61.74,0,0,,0.85,0.75,103.51,113.6,-12.45,-15.94,-16.66,79.85,1008.4,0,-10.19,-19.13,-14.58,-8.56,-3.98,-11.6,-7.37,-4.04,0.05,0.08,0.07,0.06,0.74,0.04,0.04,0,-0.31,-10.08,0.14,-0.25
2019/1/2 2:30,0,0,187.44,249.54,-62.1,0,0,,1.48,1.33,95.83,105.4,-11.93,-15.9,-16.46,78.71,1008.73,0,-10.52,-19.81,-15.54,-8.75,-4.08,-12.77,-7.57,-4.12,0.05,0.08,0.07,0.06,0.72,0.04,0.04,0,-0.24,-10.53,0.06,-0.25
2019/1/2 3:00,0,0,186.45,248.28,-61.84,0,0,,0.11,0.52,276.24,253.8,-12.9,-16.31,-16.96,81.7,1008.96,0,-10.84,-20.46,-15.38,-8.87,-4.19,-12.78,-7.73,-4.21,0.05,0.08,0.07,0.06,0.72,0.04,0.04,0,-0.31,-9.61,0.06,-0.32
2019/1/2 3:30,0,0,185.53,245.31,-59.78,0,0,,0.42,0.3,302.14,304.3,-13.45,-16.94,-17.71,84.6,1008.9,0,-11.14,-21.03,-16.23,-9.07,-4.29,-12.77,-7.92,-4.29,0.05,0.08,0.07,0.06,0.72,0.04,0.04,0,-0.31,-10.67,0.06,-0.34
2019/1/2 4:00,0,0,185.74,245.2,-59.46,0,0,,0.35,0.25,266.66,260,-13.9,-16.96,-17.61,87.4,1008.63,0,-11.43,-21.61,-17.27,-9.26,-4.39,-14.41,-8.12,-4.38,0.05,0.08,0.06,0.06,0.7,0.04,0.04,0,2.3,-9.1,0.07,-0.34
2019/1/2 4:30,0,0,186.83,244.47,-57.65,0,0,,0.47,0.43,305.14,298.9,-14.22,-17.28,-17.95,88,1008.43,0,-11.72,-22.2,-18.25,-9.39,-4.5,-14.63,-8.26,-4.47,0.05,0.08,0.06,0.06,0.7,0.04,0.04,0,-0.24,-3.92,0.06,-0.31
2019/1/2 5:00,0,0,187.42,243.94,-56.53,0,0,,0.37,0.25,4.38,15.11,-14.51,-17.45,-18.11,87.3,1008.38,0,-12.01,-22.73,-18.83,-9.54,-4.61,-15.36,-8.41,-4.56,0.05,0.08,0.06,0.06,0.7,0.04,0.04,0,-0.18,-3.99,0.06,-0.34
2019/1/2 5:30,0,0,187.29,243.33,-56.04,0,0,,0.24,0.32,351.69,343.9,-15.2,-17.51,-18.13,88.3,1008.34,0,-12.27,-23.24,-19.12,-9.68,-4.72,-16.03,-8.55,-4.64,0.05,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.24,-6.69,0.12,-0.36
2019/1/2 6:00,0,0,187.35,242.85,-55.5,0,0,,0.9,0.83,333.66,335.6,-15.55,-17.61,-18.18,90.3,1008.44,0,-12.52,-23.71,-19.5,-9.84,-4.82,-16.47,-8.69,-4.73,0.05,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.18,-6.56,0.11,-0.34
2019/1/2 6:30,0,0,189.59,243.82,-54.23,0,0,,0.94,0.82,4.27,11.86,-15.3,-17.58,-18.2,91.2,1008.71,0,-12.75,-24.14,-19.67,-9.95,-4.93,-17.17,-8.82,-4.81,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.24,-6.56,0.09,-0.36
2019/1/2 7:00,0,0,190.04,243,-52.96,0,0,,0.86,0.9,5.35,15.44,-15.74,-17.73,-18.42,88.9,1009.05,0,-13,-24.55,-20.04,-10.08,-5.03,-17.42,-8.94,-4.9,0.04,0.08,0.06,0.06,0.69,0.04,0.04,0,-0.18,-6.87,0.13,-0.34
2019/1/2 7:30,0,0,189.38,241.03,-51.65,0.1,0,,1.02,0.87,338.06,334.9,-16.53,-18.19,-18.92,88.1,1009.49,0,-13.21,-24.93,-20.47,-10.21,-5.14,-17.1,-9.08,-4.98,0.04,0.08,0.06,0.06,0.69,0.03,0.03,0,-0.24,-9.26,0.08,-0.34
2019/1/2 8:00,3.19,8.67,189.83,241,-56.65,10.58,4.42,,0.71,0.57,336.41,333.8,-16.35,-18.1,-18.8,89.2,1009.9,0,-13.42,-25.31,-21.08,-10.34,-5.23,-17.98,-9.22,-5.06,0.04,0.08,0.06,0.06,0.68,0.03,0.03,0,-0.21,-6.56,0.07,-0.34
2019/1/2 8:30,75.71,17.35,191.6,246.12,3.85,70.51,118.54,,1.02,0.91,356.97,2.7,-16.15,-16.46,-16.5,87.3,1010.26,0,-13.63,-25.67,-21.46,-10.28,-5.32,-21.28,-9.29,-5.14,0.04,0.08,0.06,0.06,0.69,0.01,0.04,0.02,0.4,-2.87,0.08,-0.34
2019/1/2 9:00,189.76,33.4,192.67,256.46,92.58,191.68,297.99,,0.92,0.78,350.46,357.6,-15.37,-13.61,-13.07,85.1,1010.53,0,-13.82,-25.9,-19.56,-9.32,-5.42,-22.17,-9.1,-5.21,0.04,0.08,0.06,0.06,0.68,0.14,0.04,-0.1,11.26,59.16,0.09,-0.36
2019/1/2 9:30,274.15,46.15,191.37,268.13,151.24,350.53,430.78,,1,0.86,350.3,351.6,-13.64,-10.56,-9.87,84,1010.67,0,-13.86,-25.7,-15.92,-7.7,-5.49,-19.74,-8.66,-5.26,0.05,0.08,0.06,0.06,0.7,-0.1,0.04,0.14,10.88,61.48,0.13,-0.34
2019/1/2 10:00,334.13,60.69,190.03,280.98,182.49,506.22,525.15,,1.11,1.01,343.73,345,-11.69,-7.35,-6.69,78.8,1010.67,0,-13.6,-24.82,-12.38,-6,-5.54,-16.51,-8.07,-5.26,0.05,0.08,0.06,0.06,0.73,-0.31,0.05,0.36,14.52,77.7,0.13,-0.19
2019/1/2 10:30,396.91,74.11,193.69,296.67,219.82,644.95,623.95,,0.08,0.22,102.63,219.9,-8.85,-3.95,-3.55,66.95,1010.58,0,-12.96,-23.1,-8.82,-4.49,-5.53,-14.4,-7.36,-5.2,0.05,0.08,0.06,0.06,0.76,0.12,0.05,-0.07,17.32,112.18,0.15,-0.16
2019/1/2 11:00,473.27,84.86,197.38,309.89,275.9,783.3,744.1,,0.4,0.41,154.74,165.2,-7.12,-1.04,-0.71,58.96,1010.31,0,-11.93,-20.84,-4.9,-2.93,-5.46,-9.35,-6.6,-5.1,0.05,0.08,0.06,0.06,0.76,0.05,0.06,0.01,13.65,125.39,0.16,-0.11
2019/1/2 11:30,490.26,93.25,200.96,321.08,276.89,872.13,770.83,,0.47,0.51,243.95,240.4,-5.68,1.19,1.76,49.61,1009.79,0,-10.61,-18.66,-0.03,-2.09,-5.33,-2.52,-5.81,-4.95,0.05,0.07,0.07,0.06,0.77,0.1,0.06,-0.04,9.42,118.39,0.12,-0.11
2019/1/2 12:00,518.64,97.56,204.24,329.4,295.92,929.83,815.48,,0.53,0.81,198.34,216.2,-5.19,2.92,3.6,46.71,1009.22,0,-9.27,-17.04,2.32,-2.49,-5.19,1.58,-5.76,-4.78,0.05,0.07,0.07,0.06,0.78,0.14,0.06,-0.08,17.87,132.4,0.18,-0.49
2019/1/2 12:30,532.19,101.38,206.98,335.71,302.08,956.78,836.81,,0.38,0.78,231.56,234.1,-4.72,4.16,4.95,44.4,1008.58,0,-8.3,-15.92,0.94,-3.7,-5.05,3.11,-5.35,-4.62,0.05,0.07,0.07,0.06,0.8,0.15,0.06,-0.09,11.41,162.57,0.23,0.09
2019/1/2 13:00,530.72,101.85,209.06,338.47,299.46,947.84,834.49,,1.02,1.32,306.77,303.8,-4.16,4.61,5.39,42.3,1008.04,0,-7.76,-14.69,1.66,-3.98,-4.9,3.92,-3.6,-4.48,0.05,0.07,0.07,0.06,0.8,0.13,0.06,-0.07,11.37,149.46,0.23,1.28
2019/1/2 13:30,522.14,101.94,208.87,341.17,287.89,937.04,820.99,,0.93,1.09,309.23,310.5,-3.67,5.05,6.07,38.6,1007.53,0,-7.42,-12.73,2.63,-3.92,-4.71,4.27,-2.62,-4.35,0.05,0.08,0.07,0.06,0.82,0.29,0.06,-0.23,15.92,107.58,0.29,0
2019/1/2 14:00,497.55,96.32,210.39,343.04,268.58,898.55,782.3,,1.12,1.2,183.51,189.6,-2.61,5.25,6.19,34.93,1007.07,0,-7.12,-10.59,0.86,-3.89,-4.49,5.07,-2.37,-4.22,0.05,0.08,0.07,0.06,0.84,0.38,0.06,-0.31,26.75,167.34,0.21,0
2019/1/2 14:30,457.43,90.2,210.43,340.92,236.73,826.42,719.17,,0.91,1.27,281.5,269.7,-1.95,4.59,5.5,30.1,1006.93,0,-6.82,-8.8,1.59,-3.71,-4.26,4.88,-1.89,-4.11,0.05,0.08,0.07,0.06,0.85,0.08,0.07,-0.01,14.59,126.93,0.15,0.21
2019/1/2 15:00,405.07,81.46,209.43,331.8,201.23,727.45,636.78,,2.85,3,276.56,282.4,-2.17,2.45,3.13,26.41,1007.06,0,-6.55,-7.08,2.69,-2.65,-4.02,4.61,-1.5,-3.99,0.05,0.08,0.07,0.06,0.85,0.01,0.07,0.05,11.73,96.42,0.24,0.13
2019/1/2 15:30,334.53,70.34,208.55,324.91,147.84,595.49,525.79,,2.83,2.91,284.61,287.9,-1.96,1.1,1.51,26.24,1007.16,0,-6.25,-5.55,1.94,-2.23,-3.78,2.6,-1.25,-3.89,0.05,0.08,0.07,0.06,0.85,0.05,0.07,0.01,13.44,85.42,0.22,0.24
2019/1/2 16:00,253.45,55.91,208.12,317.95,87.72,440.57,398.21,,2.5,2.56,275.54,277.7,-1.76,-0.56,-0.27,25.39,1007.25,0,-5.87,-4.41,1.41,-2.29,-3.55,0.3,-1.12,-3.78,0.05,0.08,0.07,0.06,0.85,0.06,0.07,0.01,8.98,44.11,0.21,-0.07
2019/1/2 16:30,162.53,39.31,208.03,309.44,21.8,261.47,255.14,,2.25,2.24,292.28,293.2,-1.81,-2.54,-2.63,25.92,1007.33,0,-5.45,-3.7,1.62,-2.41,-3.36,0.58,-1.06,-3.67,0.05,0.08,0.08,0.06,0.85,0.03,0.07,0.04,7.42,22.68,0.18,0.1
